% Model:              Bezier_EZ_02.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 29 2020, 01:59
% Dimension:          1
% Nodes:              241
% Expressions:        1
% Description:        Line graph
% X                       Height
0.09788358499301039       0.09107940132494657
0.09811859011067843       0.09131224578200124
0.0983540111980529        0.09154576684836035
0.09858987047072235       0.09177997215053103
0.09882619063495375       0.09201486931502048
0.09906299488427599       0.09225046596833585
0.09930030689562566       0.09248676973698435
0.09953815082505547       0.09272378824747306
0.09977655130300819       0.0929615291263092
0.10001553342915864       0.09319999999999998
